created_doc_time,avail_qty,biddingzone_domain,businesstype,curvetype,docstatus,end,entsoe_mrid,nominal_power,plant_type,production_resource_id,production_resource_location,production_resource_name,production_resource_psr_name,pstn,qty_uom,resolution,revision,start,source,start_local,end_local,duration_days,reduction_mw,event_id,kind,unit_or_pair,unit_name,entsoe_source,duplicate_of,in_domain,out_domain,pair,kept,nominal_mw_proxy,season,hydro_plausible,matched_thread_ids,rejection_reason,accepted,revision_surprise,first_publication_lead_hours,n_versions
2026-04-16 17:27:40+00:00,0,SE_3,Unplanned outage,A03,,2026-04-16 22:00:00+00:00,ZOkKECEF-2z9mDNxwIoF-w,492.0,Nuclear,46WPU0000000015W,SE3,Forsmark block 1,Forsmark block 1 G11,1,MAW,PT1M,3,2026-04-15 21:46:00+00:00,A80,2026-04-15 23:46:00+02:00,2026-04-17 00:00:00+02:00,1.0097222222222222,492.0,G058,generation,46WPU0000000015W,Forsmark block 1,A80,,,,,,,spring,True,,overlap_below_50pct,False,False,,0
2026-07-09 03:47:21+00:00,515,SE_3,Unplanned outage,A03,,2026-07-09 07:00:00+00:00,haMFBsuenb_3dPAS-Ltcxw,1121.0,Nuclear,46WPU0000000016U,SE3,Forsmark block 2,,1,MAW,PT1M,9,2026-07-06 05:00:00+00:00,A77,2026-07-06 07:00:00+02:00,2026-07-09 09:00:00+02:00,3.0833333333333335,606.0,G059,generation,46WPU0000000016U,Forsmark block 2,A77,,,,,,,summer,False,d6e93ded-7b66-4adb-b724-8a6b82621dec,,True,True,87.4147345663889,9
2026-07-19 11:25:47+00:00,600,SE_3,Unplanned outage,A03,,2026-07-19 12:30:00+00:00,t8m0jCBdd0LKalpDpHp6XQ,1400.0,Nuclear,46WPU0000000061P,SE3,Oskarshamn 3,,1,MAW,PT1M,2,2026-07-18 02:00:00+00:00,A77,2026-07-18 04:00:00+02:00,2026-07-19 14:30:00+02:00,1.4375,800.0,G060,generation,46WPU0000000061P,Oskarshamn 3,A77,,,,,,,summer,False,,okg_unit,False,False,,0
2025-11-06 05:38:14+00:00,400,,Unplanned outage,A03,,2023-04-20 15:59:00+00:00,wLjEkrfih412pAHx_h3dTQ,,,,,,,1,MAW,PT1M,9,2023-04-19 07:52:00+00:00,,2023-04-19 09:52:00+02:00,2023-04-20 17:59:00+02:00,1.3381944444444445,800.0,T001,transmission,fi_se3,,A78,,SE_3,FI,fi_se3,True,1200.0,spring,True,f122322e-f16d-46e6-8a65-01e9ba388770,,True,True,-0.5813888888888888,8
2025-11-06 05:38:14+00:00,1150,,Unplanned outage,A03,,2023-05-09 03:59:00+00:00,-grBT2UBodMZg11UoYipLQ,,,,,,,1928,MAW,PT1M,9,2023-04-20 15:59:00+00:00,,2023-04-20 17:59:00+02:00,2023-05-09 05:59:00+02:00,18.5,50.0,T002,transmission,se3_fi,,A78,,FI,SE_3,se3_fi,True,1200.0,spring,True,f122322e-f16d-46e6-8a65-01e9ba388770,,True,True,31.53527777777778,8
2025-11-06 10:30:30+00:00,800,,Unplanned outage,A03,,2023-08-22 07:00:00+00:00,0RAPBDDRl-vn27oy7WpVFw,,,,,,,1,MAW,PT1M,7,2023-07-29 23:50:00+00:00,,2023-07-30 01:50:00+02:00,2023-08-22 09:00:00+02:00,23.29861111111111,400.0,T003,transmission,se3_fi,,A78,T005,FI,SE_3,se3_fi,True,1200.0,summer,False,,duplicate_of_T005,False,False,,0
2025-11-06 10:30:30+00:00,800,,Unplanned outage,A03,,2023-08-22 07:00:00+00:00,7B3Bzpy5_gV3YJN0RPa6Vg,,,,,,,1,MAW,PT1M,7,2023-07-29 23:50:00+00:00,,2023-07-30 01:50:00+02:00,2023-08-22 09:00:00+02:00,23.29861111111111,400.0,T004,transmission,fi_se3,,A78,,SE_3,FI,fi_se3,True,1200.0,summer,False,e39ccff0-82d6-4b86-b103-35aca15d11d8,,True,True,-0.9569444444444445,7
2025-11-06 10:30:45+00:00,600,,Unplanned outage,A03,,2023-08-24 13:00:00+00:00,6bmis-jKFE3boz-tROnLDA,,,,,,,2880,MAW,PT1M,4,2023-08-20 21:59:00+00:00,,2023-08-20 23:59:00+02:00,2023-08-24 15:00:00+02:00,3.6256944444444446,600.0,T005,transmission,se3_fi,,A78,,FI,SE_3,se3_fi,True,1200.0,summer,False,5ef4a73f-d570-48c8-bea4-12bdbe0ce5d4,,True,True,69.51666666666667,10
2025-11-06 12:26:06+00:00,0,,Unplanned outage,A03,,2023-12-04 22:59:00+00:00,LHBS2_wAf2zbcrP_D25JCA,,,,,,,1,MAW,PT1M,7,2023-11-29 00:25:00+00:00,,2023-11-29 01:25:00+01:00,2023-12-04 23:59:00+01:00,5.940277777777778,1200.0,T006,transmission,fi_se3,,A78,,SE_3,FI,fi_se3,True,1200.0,autumn,False,bc529a40-24d1-45ae-8b04-3514126e5858,,True,True,-1.0475,7
2025-11-06 12:41:36+00:00,300,,Unplanned outage,A03,,2023-12-22 10:16:00+00:00,8ar-KC61Gu-bYVg1--0c6g,,,,,,,1,MAW,PT1M,6,2023-12-11 06:50:00+00:00,,2023-12-11 07:50:00+01:00,2023-12-22 11:16:00+01:00,11.143055555555556,415.0,T007,transmission,dk1_se3,,A78,,SE_3,DK_1,dk1_se3,True,715.0,winter,False,5cc8cf0f-796e-4b5e-9b94-102a63ea00cc,,True,True,-0.185,8
2025-11-06 12:54:18+00:00,345,,Unplanned outage,A03,,2023-12-25 12:00:00+00:00,PJ7ROAiecCF-ygzcYSrvQQ,,,,,,,1,MAW,PT1M,2,2023-12-24 09:00:00+00:00,,2023-12-24 10:00:00+01:00,2023-12-25 13:00:00+01:00,1.125,370.0,T008,transmission,se3_dk1,,A78,,DK_1,SE_3,se3_dk1,True,715.0,winter,False,61e15095-3c60-42bc-a6c2-5273c0012272,,True,True,0.07722222222222222,2
2025-11-06 12:54:18+00:00,345,,Unplanned outage,A03,,2023-12-25 12:00:00+00:00,mIFusEHWEBIr3Gmeg7Jrgg,,,,,,,1,MAW,PT1M,2,2023-12-24 09:00:00+00:00,,2023-12-24 10:00:00+01:00,2023-12-25 13:00:00+01:00,1.125,370.0,T009,transmission,dk1_se3,,A78,,SE_3,DK_1,dk1_se3,True,715.0,winter,False,61e15095-3c60-42bc-a6c2-5273c0012272,,True,True,0.07722222222222222,2
